"scenario","disease","subperiod","age","d_base_mean","d_base_median","d_base_lci","d_base_uci","d_crisis_mean","d_crisis_median","d_crisis_lci","d_crisis_uci","d_excess_mean","d_excess_median","d_excess_lci","d_excess_uci"
"escalation","COVID-19","months 1 to 3","20 to 29yo",0.692288188253981,0.682916252449095,0.572033174757559,0.832894469326712,4.79222000693699,3.29265056986569,0.797114033180367,15.2779948104244,4.10105703928789,2.61080176470229,0.225916843738402,14.4467361546151
"status quo","COVID-19","months 1 to 3","20 to 29yo",0.692288172989566,0.682916237391323,0.572033162144673,0.832894450962037,4.36311101892211,3.34086483477535,0.677844592484855,13.9487675100595,3.67165519119018,2.65874046179577,0.10641040591442,13.1171383089196
"ceasefire","Influenza, para-influenza","months 1 to 3","20 to 29yo",1.86885216490433,1.84355235072943,1.54422024697402,2.24842292349933,9.58210048040948,7.30509445623763,1.44052955941665,33.5106579150049,7.71436556830769,5.50649301620907,-0.102915385417489,31.2640810354498
"escalation","Influenza, para-influenza","months 1 to 3","20 to 29yo",1.86885216590893,1.84355235172043,1.54422024780412,2.24842292470797,12.9367377508839,8.88860629645357,2.15183259321913,41.2433928191362,11.070923150833,7.04793554983015,0.609869112169406,38.9993858207533
"status quo","Influenza, para-influenza","months 1 to 3","20 to 29yo",1.8688521247022,1.84355231107153,1.54422021375527,2.24842287513199,11.7783455158739,9.01876211152156,1.82986125765045,37.6551049335125,9.91174033148337,7.17734746153698,0.287257995936593,35.4100976371967
"ceasefire","rotavirus","months 1 to 3","20 to 29yo",0.0265736160271908,0.0262138724583475,0.021957604071161,0.0319708153260285,0.428822933946817,0.35811758817102,0.0656771536923548,1.33702044027513,0.402271884018871,0.331924494607413,0.0437316056196096,1.30509552061919
"escalation","rotavirus","months 1 to 3","20 to 29yo",0.0265736160414754,0.0262138724724388,0.0219576040829643,0.0319708153432144,0.761481812069475,0.693222518863561,0.0804908828494035,1.6189460652019,0.734968512383108,0.667066427895988,0.0585668476304725,1.58706865573523
"status quo","rotavirus","months 1 to 3","20 to 29yo",0.0265736154555479,0.0262138718944433,0.0219576035988163,0.0319708146382828,0.687218773008667,0.648668876962573,0.0748226332780563,1.52877027871287,0.660692870793311,0.622501185347037,0.052889501661539,1.49687815866954
"ceasefire","other viral gastroenteritis","months 1 to 3","20 to 29yo",0.0531472320543816,0.052427744916695,0.043915208142322,0.0639416306520569,0.857645867893633,0.71623517634204,0.13135430738471,2.67404088055027,0.804543768037742,0.663848989214826,0.0874632112392192,2.61019104123838
"escalation","other viral gastroenteritis","months 1 to 3","20 to 29yo",0.0531472320829509,0.0524277449448775,0.0439152081659287,0.0639416306864288,1.52296362413895,1.38644503772712,0.160981765698807,3.23789213040381,1.46993702476622,1.33413285579198,0.117133695260945,3.17413731147047
"status quo","other viral gastroenteritis","months 1 to 3","20 to 29yo",0.0531472309110958,0.0524277437888866,0.0439152071976325,0.0639416292765656,1.37443754601733,1.29733775392515,0.149645266556113,3.05754055742574,1.32138574158662,1.24500237069407,0.105779003323078,2.99375631733909
"ceasefire","bacterial gastroenteritis","months 1 to 3","20 to 29yo",0.0531472320543816,0.052427744916695,0.043915208142322,0.0639416306520569,0.857645867893633,0.71623517634204,0.13135430738471,2.67404088055027,0.804543768037742,0.663848989214826,0.0874632112392192,2.61019104123838
"escalation","bacterial gastroenteritis","months 1 to 3","20 to 29yo",0.0531472320829509,0.0524277449448775,0.0439152081659287,0.0639416306864288,1.52296362413895,1.38644503772712,0.160981765698807,3.23789213040381,1.46993702476622,1.33413285579198,0.117133695260945,3.17413731147047
"status quo","bacterial gastroenteritis","months 1 to 3","20 to 29yo",0.0531472309110958,0.0524277437888866,0.0439152071976325,0.0639416292765656,1.37443754601733,1.29733775392515,0.149645266556113,3.05754055742574,1.32138574158662,1.24500237069407,0.105779003323078,2.99375631733909
"ceasefire","Hib disease","months 4 to 6","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","20 to 29yo",0.684338394583678,0.675074080080447,0.565464312556747,0.823330043278965,2.53169298189085,1.94693536991406,0.403585658120591,11.2296712523227,1.84789379423721,1.27238399588058,-0.16146133168897,10.4071267221349
"escalation","pneumococcal disease","months 4 to 6","20 to 29yo",0.684338394742708,0.675074080237324,0.565464312688152,0.823330043470294,5.75858144999693,4.14513952408591,0.852422339851195,15.8435414744799,5.07638104943221,3.47054211283518,0.288634878290176,15.0229885413688
"status quo","pneumococcal disease","months 4 to 6","20 to 29yo",0.684338388246718,0.675074073829274,0.565464307320558,0.823330035654945,4.13280576650796,3.69919548819841,0.645933988192848,12.8825499513506,3.45006322080283,3.00329350164801,0.0817257458651083,12.0613186261763
"ceasefire","RSV","months 4 to 6","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 4 to 6","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 4 to 6","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 4 to 6","20 to 29yo",0.304271786160211,0.300152669735123,0.251417774822013,0.366070506712191,1.1256459548464,0.865649958019135,0.17944299200062,4.99295693034274,0.82161391185567,0.565729694800736,-0.0717892320197765,4.62723567989499
"escalation","COVID-19","months 4 to 6","20 to 29yo",0.304271786230919,0.300152669804874,0.251417774880439,0.36607050679726,2.56039099575228,1.84301950154966,0.379005576717901,7.04438433046874,2.25706980839538,1.5430787691797,0.128333366446456,6.67954858754856
"status quo","COVID-19","months 4 to 6","20 to 29yo",0.30427178334266,0.300152666955715,0.251417772493889,0.366070503322385,1.83753564374187,1.64474305030725,0.28719634888905,5.72786287459468,1.53397340682303,1.33532983877913,0.0363370503050321,5.36272550375709
"ceasefire","Influenza, para-influenza","months 4 to 6","20 to 29yo",0.133245104947299,0.131441283083704,0.110099553476629,0.16030767656944,0.492936973486059,0.379080890014403,0.0785807340303007,2.18648951510267,0.359796855610288,0.247741381173728,-0.0314375640123416,2.026334783005
"escalation","Influenza, para-influenza","months 4 to 6","20 to 29yo",0.133245104978263,0.131441283114249,0.110099553502214,0.160307676606693,1.1212329977762,0.80708543504129,0.165972134592847,3.08483984416548,0.988404174071761,0.675736962457104,0.0561990748343475,2.92507288888055
"status quo","Influenza, para-influenza","months 4 to 6","20 to 29yo",0.133245103713452,0.13144128186656,0.110099552457109,0.160307675084994,0.804683972788294,0.720257251305376,0.125767519003728,2.50831567224984,0.67174958992379,0.584760640323388,0.0159125305125068,2.34841662964909
"ceasefire","rotavirus","months 4 to 6","20 to 29yo",0.0266924511901108,0.0263310988757521,0.0220557967843567,0.032113786348266,0.394394081605123,0.320863915728512,0.0530924630562991,1.32920703607065,0.367727603748008,0.29455729876148,0.0310535681572626,1.2971387847437
"escalation","rotavirus","months 4 to 6","20 to 29yo",0.0266924511963138,0.0263310988818711,0.0220557967894822,0.0321137863557288,0.811728306339711,0.726596270415292,0.0912429875072444,1.65464853730275,0.785132739438925,0.700359040382287,0.0692539286394073,1.62266689500051
"status quo","rotavirus","months 4 to 6","20 to 29yo",0.0266924509429393,0.0263310986319267,0.0220557965801205,0.032113786050893,0.656085756851207,0.613191056945929,0.0741473341599324,1.51972753183103,0.629466734066922,0.586931623858096,0.0521416362499808,1.4877185916957
"ceasefire","other viral gastroenteritis","months 4 to 6","20 to 29yo",0.0533849023802217,0.0526621977515042,0.0441115935687135,0.0642275726965321,0.788788163210246,0.641727831457024,0.106184926112598,2.65841407214131,0.735455207496015,0.58911459752296,0.0621071363145253,2.59427756948739
"escalation","other viral gastroenteritis","months 4 to 6","20 to 29yo",0.0533849023926275,0.0526621977637421,0.0441115935789643,0.0642275727114576,1.62345661267942,1.45319254083058,0.182485975014489,3.30929707460551,1.57026547887785,1.40071808076457,0.138507857278815,3.24533379000102
"status quo","other viral gastroenteritis","months 4 to 6","20 to 29yo",0.0533849018858785,0.0526621972638533,0.044111593160241,0.064227572101786,1.31217151370241,1.22638211389186,0.148294668319865,3.03945506366206,1.25893346813384,1.17386324771619,0.104283272499962,2.97543718339141
"ceasefire","bacterial gastroenteritis","months 4 to 6","20 to 29yo",0.0533849023802217,0.0526621977515042,0.0441115935687135,0.0642275726965321,0.788788163210246,0.641727831457024,0.106184926112598,2.65841407214131,0.735455207496015,0.58911459752296,0.0621071363145253,2.59427756948739
"escalation","bacterial gastroenteritis","months 4 to 6","20 to 29yo",0.0533849023926275,0.0526621977637421,0.0441115935789643,0.0642275727114576,1.62345661267942,1.45319254083058,0.182485975014489,3.30929707460551,1.57026547887785,1.40071808076457,0.138507857278815,3.24533379000102
"status quo","bacterial gastroenteritis","months 4 to 6","20 to 29yo",0.0533849018858785,0.0526621972638533,0.044111593160241,0.064227572101786,1.31217151370241,1.22638211389186,0.148294668319865,3.03945506366206,1.25893346813384,1.17386324771619,0.104283272499962,2.97543718339141
"ceasefire","Hib disease","months 1 to 3","30 to 39yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","30 to 39yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","30 to 39yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","30 to 39yo",1.11481631977902,1.09972435784686,0.92116538963795,1.34123962074368,5.71486759864526,4.35683676020182,0.859147294565748,19.9861161463799,4.60108110172973,3.28423908996113,-0.0613818506173695,18.6468441431032
"escalation","pneumococcal disease","months 1 to 3","30 to 39yo",1.11481632134288,1.09972435938955,0.921165390930157,1.34123962262517,7.71306417971652,5.29951152701495,1.28295272077931,24.5898882646455,6.60095198556824,4.2022768587557,0.363629723742457,23.2530810450142
"status quo","pneumococcal disease","months 1 to 3","30 to 39yo",1.11481625690421,1.09972429582323,0.92116533768491,1.34123954509877,7.02324540497651,5.37774846840368,1.09111798870374,22.4531571383928,5.91050059765374,4.27994631036043,0.171295705888408,21.1155050725896
"ceasefire","RSV","months 1 to 3","30 to 39yo",0.304522313288004,0.300399805321359,0.251624783739261,0.366371916822453,1.56106855488004,1.19010996277653,0.234683971659253,5.45939112529747,1.25682754716238,0.89712006123493,-0.0167670160655751,5.09355668125153
"escalation","RSV","months 1 to 3","30 to 39yo",0.304522313715187,0.300399805742759,0.251624784092239,0.366371917336399,2.10689429718046,1.44761023037672,0.350450314943629,6.71695374833383,1.80311064063607,1.14789050662498,0.0993287976590447,6.35179258257073
"status quo","RSV","months 1 to 3","30 to 39yo",0.304522296113173,0.300399788379035,0.251624769547811,0.366371896159351,1.91846396537928,1.46898136923931,0.298048896571663,6.13328602308027,1.61450750473802,1.16910663044273,0.0467909947925589,5.76789407982849
"ceasefire","COVID-19","months 1 to 3","30 to 39yo",1.21147752938977,1.19507700454023,1.00103591111687,1.45753307807722,6.21038063074714,4.73460043646482,0.933640478109198,21.7190313610703,5.00002221599198,3.5690021647872,-0.0667040223720831,20.2636365046044
"escalation","COVID-19","months 1 to 3","30 to 39yo",1.21147753108923,1.19507700621668,1.00103591252112,1.45753308012184,8.38183274740718,5.75901071576825,1.39419235699895,26.721977920747,7.17329380743358,4.56663927171995,0.395158584886451,25.2692615593374
"status quo","COVID-19","months 1 to 3","30 to 39yo",1.21147746106334,1.19507693713878,1.0010358546592,1.45753299587345,7.6322025795295,5.84403126559248,1.1857244119727,24.3999794893677,6.42297617505428,4.65104312701856,0.186148063033291,22.9463450285952
"ceasefire","Influenza, para-influenza","months 1 to 3","30 to 39yo",3.99458313729048,3.9405059807462,3.30069776232983,4.80589768649119,20.4773767089464,15.6113131333414,3.07847600939442,71.6137727101841,16.4864836082762,11.7680068499441,-0.219941977042847,66.8149253434762
"escalation","Influenza, para-influenza","months 1 to 3","30 to 39yo",3.99458314289407,3.94050598627393,3.30069776696004,4.80589769323289,27.6372668416285,18.9890827808179,4.5970454625044,88.1098987044619,23.6523730625345,15.0574977961742,1.3029493172177,83.3198830914809
"status quo","Influenza, para-influenza","months 1 to 3","30 to 39yo",3.99458291199898,3.94050575850461,3.30069757617294,4.80589741544216,25.1655247290721,19.2694195154349,3.90966784495427,80.4536149073744,21.1783641856024,15.3358011149885,0.613782670823962,75.6605720618245
"ceasefire","rotavirus","months 1 to 3","30 to 39yo",0.0209149318811639,0.0206317934392843,0.0172818705949537,0.0251628315862229,0.337443359123978,0.281804895091721,0.0516817492844229,1.05210946726048,0.316560542787092,0.261201944136679,0.034413791671419,1.02702118345619
"escalation","rotavirus","months 1 to 3","30 to 39yo",0.0209149319105032,0.0206317934682265,0.0172818706191967,0.0251628316215212,0.599016982014556,0.545321049738077,0.0633178691334756,1.27353821279858,0.57818776895778,0.524770304024634,0.0460735860051403,1.24852108598097
"status quo","rotavirus","months 1 to 3","30 to 39yo",0.0209149307015773,0.0206317922756666,0.0172818696202691,0.025162830167058,0.540662188033107,0.510333460176211,0.0588659248137311,1.20274404069351,0.519818102518241,0.48976975427919,0.0416122552735056,1.17770964170737
"ceasefire","other viral gastroenteritis","months 1 to 3","30 to 39yo",0.0418298637623277,0.0412635868785686,0.0345637411899074,0.0503256631724458,0.674886718247957,0.563609790183442,0.103363498568846,2.10421893452096,0.633121085574184,0.522403888273358,0.068827583342838,2.05404236691239
"escalation","other viral gastroenteritis","months 1 to 3","30 to 39yo",0.0418298638210065,0.041263586936453,0.0345637412383933,0.0503256632430424,1.19803396402911,1.09064209947615,0.126635738266951,2.54707642559717,1.15637553791556,1.04954060804927,0.0921471720102806,2.49704217196195
"status quo","other viral gastroenteritis","months 1 to 3","30 to 39yo",0.0418298614031547,0.0412635845513332,0.0345637392405383,0.050325660334116,1.08132437606621,1.02066692035242,0.117731849627462,2.40548808138703,1.03963620503648,0.97953950855838,0.0832245105470113,2.35541928341473
"ceasefire","bacterial gastroenteritis","months 1 to 3","30 to 39yo",0.0418298637623277,0.0412635868785686,0.0345637411899074,0.0503256631724458,0.674886718247957,0.563609790183442,0.103363498568846,2.10421893452096,0.633121085574184,0.522403888273358,0.068827583342838,2.05404236691239
"escalation","bacterial gastroenteritis","months 1 to 3","30 to 39yo",0.0418298638210065,0.041263586936453,0.0345637412383933,0.0503256632430424,1.19803396402911,1.09064209947615,0.126635738266951,2.54707642559717,1.15637553791556,1.04954060804927,0.0921471720102806,2.49704217196195
"status quo","bacterial gastroenteritis","months 1 to 3","30 to 39yo",0.0418298614031547,0.0412635845513332,0.0345637392405383,0.050325660334116,1.08132437606621,1.02066692035242,0.117731849627462,2.40548808138703,1.03963620503648,0.97953950855838,0.0832245105470113,2.35541928341473
"ceasefire","Hib disease","months 4 to 6","30 to 39yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","30 to 39yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","30 to 39yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","30 to 39yo",1.11980734790958,1.10464781932523,0.925289443341702,1.34724434507198,4.14190013256322,3.18522503495519,0.660274173380143,18.3719657878493,3.02327023668289,2.08170008275032,-0.264160873310333,17.0267125559592
"escalation","pneumococcal disease","months 4 to 6","30 to 39yo",1.11980734848876,1.10464781989656,0.925289443820268,1.34724434576879,9.4168813147125,6.77845529670536,1.39394746329281,25.9085941503844,8.30159116089459,5.67550415283493,0.472015148391513,24.5676413316524
"status quo","pneumococcal disease","months 4 to 6","30 to 39yo",1.11980732474416,1.1046477964734,0.925289424200262,1.34724431720157,6.75946875073485,6.05027134543133,1.05646644311482,21.0702362379621,5.64300480795499,4.91225771380387,0.133672558250454,19.7277773309765
"ceasefire","RSV","months 4 to 6","30 to 39yo",0.0275552906251793,0.0271822575167054,0.0227687553321446,0.0331518716508595,0.101920443821256,0.0783793763352534,0.0162474793309348,0.452082099287059,0.074394126959219,0.0512247494015163,-0.00650025171691867,0.418979223298263
"escalation","RSV","months 4 to 6","30 to 39yo",0.0275552906394311,0.0271822575307642,0.0227687553439207,0.0331518716680059,0.231722806511425,0.166798606956081,0.0343011032558131,0.637537200337525,0.204278671252603,0.139658099822012,0.0116149573564555,0.604540145349636
"status quo","RSV","months 4 to 6","30 to 39yo",0.0275552900551437,0.0271822569543867,0.0227687548611279,0.0331518709650475,0.166331401777295,0.148880060124428,0.025996650164979,0.518478901002095,0.138858382893054,0.120876764366949,0.00328930346642079,0.485444785443375
"ceasefire","COVID-19","months 4 to 6","30 to 39yo",0.532466536175661,0.525258205483389,0.439973595257961,0.640612451009429,1.96946664164015,1.51456921984721,0.313959274050379,8.73583925311386,1.43755998195101,0.989844935816719,-0.125608057017365,8.09617357311916
"escalation","COVID-19","months 4 to 6","30 to 39yo",0.532466536451057,0.525258205755057,0.439973595485519,0.640612451340759,4.47771144258212,3.2231442481566,0.662819706243168,12.3194935362668,3.94739282470305,2.69869280903719,0.22444241998916,11.6818726955944
"status quo","COVID-19","months 4 to 6","30 to 39yo",0.532466525160539,0.525258194617386,0.439973586156238,0.640612437757095,3.21411617704622,2.8768939873797,0.502348041028028,10.018862375724,2.68323942446305,2.33577039350032,0.0635610796859188,9.38052539258561
"ceasefire","Influenza, para-influenza","months 4 to 6","30 to 39yo",0.284806549962592,0.28095094654721,0.235333778231499,0.342651809342784,1.05343145787268,0.810115199506006,0.167931037156388,4.67263963023272,0.768924375538002,0.529449837716935,-0.0671854378372019,4.33049423128006
"escalation","Influenza, para-influenza","months 4 to 6","30 to 39yo",0.284806550109896,0.28095094669252,0.235333778353216,0.342651809520006,2.39504543675044,1.72400053521187,0.354530061434805,6.58947034784753,2.11138776875149,1.44348111314393,0.12005011950888,6.24841869581236
"status quo","Influenza, para-influenza","months 4 to 6","30 to 39yo",0.284806544070805,0.280950940735184,0.235333773363155,0.342651802254354,1.71917158613982,1.53879764358267,0.268696721249839,5.35890508401567,1.43521538216031,1.24936059279062,0.033997651659506,5.0174703805563
"ceasefire","rotavirus","months 4 to 6","30 to 39yo",0.0210085679461512,0.0207241618946187,0.0173592414593355,0.0252754854809169,0.310352008803923,0.252490504912645,0.0417789042239433,1.04596415869613,0.289375513772175,0.231795679181207,0.0244369531913766,1.02075612068069
"escalation","rotavirus","months 4 to 6","30 to 39yo",0.021008567957017,0.0207241619053374,0.0173592414683138,0.0252754854939896,0.638466124897116,0.571505393508604,0.0717673095822855,1.30146630520021,0.617569445169484,0.550888177580534,0.0544737318128011,1.27635677854484
"status quo","rotavirus","months 4 to 6","30 to 39yo",0.0210085675115475,0.0207241614658984,0.0173592411002253,0.0252754849580435,0.516135541046283,0.482390746387298,0.0583309026817593,1.19555314788281,0.49521265745488,0.461749530935775,0.041020751143703,1.17041463427094
"ceasefire","other viral gastroenteritis","months 4 to 6","30 to 39yo",0.0420171358923024,0.0414483237892373,0.034718482918671,0.0505509709618338,0.620704017607846,0.50498100982529,0.0835578084478865,2.09192831739226,0.578751027544351,0.463591358362415,0.0488739063827532,2.04151224136138
"escalation","other viral gastroenteritis","months 4 to 6","30 to 39yo",0.042017135914034,0.0414483238106747,0.0347184829366277,0.0505509709879791,1.27693224979423,1.14301078701721,0.143534619164571,2.60293261040043,1.23513889033897,1.10177635516107,0.108947463625602,2.55271355708968
"status quo","other viral gastroenteritis","months 4 to 6","30 to 39yo",0.0420171350230949,0.0414483229317969,0.0347184822004506,0.0505509699160871,1.03227108209257,0.964781492774596,0.116661805363519,2.39110629576563,0.990425314909759,0.92349906187155,0.082041502287406,2.34082926854188
"ceasefire","bacterial gastroenteritis","months 4 to 6","30 to 39yo",0.0420171358923024,0.0414483237892373,0.034718482918671,0.0505509709618338,0.620704017607846,0.50498100982529,0.0835578084478865,2.09192831739226,0.578751027544351,0.463591358362415,0.0488739063827532,2.04151224136138
"escalation","bacterial gastroenteritis","months 4 to 6","30 to 39yo",0.042017135914034,0.0414483238106747,0.0347184829366277,0.0505509709879791,1.27693224979423,1.14301078701721,0.143534619164571,2.60293261040043,1.23513889033897,1.10177635516107,0.108947463625602,2.55271355708968
"status quo","bacterial gastroenteritis","months 4 to 6","30 to 39yo",0.0420171350230949,0.0414483229317969,0.0347184822004506,0.0505509699160871,1.03227108209257,0.964781492774596,0.116661805363519,2.39110629576563,0.990425314909759,0.92349906187155,0.082041502287406,2.34082926854188
"ceasefire","Hib disease","months 1 to 3","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","40 to 49yo",1.61014011858861,1.58834265030254,1.33044818540635,1.937165507613,8.2507673192264,6.2901275901473,1.24038296566752,28.854700671964,6.64362018576047,4.74219789447454,-0.0886308440960934,26.9246612721687
"escalation","pneumococcal disease","months 1 to 3","40 to 49yo",1.61014012367735,1.58834265532239,1.33044818961114,1.93716551373528,11.1245201537716,7.64346327396817,1.8503973344573,35.4658928287427,9.52238565788191,6.06211058310245,0.524564104346633,33.5443744976047
"status quo","pneumococcal disease","months 1 to 3","40 to 49yo",1.61013991411616,1.58834244859816,1.3304480164521,1.93716526161144,10.132242163198,7.75832918155246,1.57412578554271,32.3925496456856,8.52859198004118,6.17577397624099,0.247172157301752,30.4687435930714
"ceasefire","RSV","months 1 to 3","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 1 to 3","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 1 to 3","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 1 to 3","40 to 49yo",1.73052084007783,1.70709370308863,1.4299179834781,2.08199599705816,8.86762874095084,6.76040349273453,1.3331191161467,31.0119971986111,7.14032465391769,5.09674418357756,-0.0952572518449037,28.9376600866057
"escalation","COVID-19","months 1 to 3","40 to 49yo",1.73052084554702,1.70709370848378,1.42991798799725,2.08199600363817,11.9562351994822,8.21492013848203,1.98874067712176,38.1174693702463,10.2343185155013,6.51533899305038,0.563782682046533,36.0522903971637
"status quo","COVID-19","months 1 to 3","40 to 49yo",1.73052062031817,1.707093486304,1.42991780189214,2.08199573266451,10.8897704104778,8.33837389545276,1.69181392683598,34.8143503648932,9.16622472019329,6.63750033063175,0.265651768041539,32.7467126308337
"ceasefire","Influenza, para-influenza","months 1 to 3","40 to 49yo",4.19275337686649,4.13599346652797,3.46444452734836,5.04431703168368,21.484734241483,16.3792910878022,3.22991757541503,75.136717782609,17.2997745021609,12.3485316627325,-0.2307918836307,70.1109569077911
"escalation","Influenza, para-influenza","months 1 to 3","40 to 49yo",4.1927533901174,4.13599347959949,3.4644445382975,5.0443170476259,28.9678947206348,19.9033339290847,4.81837548361395,92.352050734343,24.7959877292582,15.7855420933928,1.36594815227024,87.3484784498069
"status quo","Influenza, para-influenza","months 1 to 3","40 to 49yo",4.19275284442676,4.13599294129621,3.46444408739692,5.04431639110348,26.3840345660202,20.2024410790469,4.09897320534569,84.3491633705229,22.2081807734712,16.0815179341944,0.643628393100787,79.3396339324235
"ceasefire","rotavirus","months 1 to 3","40 to 49yo",0.01257416759392,0.012403943266119,0.0103899519459154,0.0151280273490971,0.202792313077816,0.169355433933151,0.031059024271523,0.632283038643035,0.190267287176447,0.156994251016069,0.0206842543455586,0.617286452469787
"escalation","rotavirus","months 1 to 3","40 to 49yo",0.0125741676336598,0.0124039433053208,0.0103899519787521,0.0151280273969082,0.359630000364145,0.327392737107936,0.0380139561702366,0.764590256510254,0.347192655628676,0.315116308630674,0.0276664632811161,0.749717262666249
"status quo","rotavirus","months 1 to 3","40 to 49yo",0.0125741659971205,0.0124039416909364,0.0103899506264905,0.0151280254279818,0.324680459251474,0.306467339290351,0.0353503831520295,0.722276305126836,0.312224449352187,0.294176157194929,0.0249940573945614,0.707381567893627
"ceasefire","other viral gastroenteritis","months 1 to 3","40 to 49yo",0.02514833518784,0.024807886532238,0.0207799038918308,0.0302560546981943,0.405584626155632,0.338710867866302,0.0621180485430459,1.26456607728607,0.380534574352894,0.313988502032138,0.0413685086911172,1.23457290493957
"escalation","other viral gastroenteritis","months 1 to 3","40 to 49yo",0.0251483352673196,0.0248078866106416,0.0207799039575042,0.0302560547938165,0.719260000728291,0.654785474215872,0.0760279123404732,1.52918051302051,0.694385311257352,0.630232617261347,0.0553329265622322,1.4994345253325
"status quo","other viral gastroenteritis","months 1 to 3","40 to 49yo",0.0251483319942411,0.0248078833818728,0.020779901252981,0.0302560508559636,0.649360918502948,0.612934678580703,0.0707007663040589,1.44455261025367,0.624448898704374,0.588352314389859,0.0499881147891229,1.41476313578725
"ceasefire","bacterial gastroenteritis","months 1 to 3","40 to 49yo",0.02514833518784,0.024807886532238,0.0207799038918308,0.0302560546981943,0.405584626155632,0.338710867866302,0.0621180485430459,1.26456607728607,0.380534574352894,0.313988502032138,0.0413685086911172,1.23457290493957
"escalation","bacterial gastroenteritis","months 1 to 3","40 to 49yo",0.0251483352673196,0.0248078866106416,0.0207799039575042,0.0302560547938165,0.719260000728291,0.654785474215872,0.0760279123404732,1.52918051302051,0.694385311257352,0.630232617261347,0.0553329265622322,1.4994345253325
"status quo","bacterial gastroenteritis","months 1 to 3","40 to 49yo",0.0251483319942411,0.0248078833818728,0.020779901252981,0.0302560508559636,0.649360918502948,0.612934678580703,0.0707007663040589,1.44455261025367,0.624448898704374,0.588352314389859,0.0499881147891229,1.41476313578725
"ceasefire","Hib disease","months 4 to 6","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","40 to 49yo",1.61736067826535,1.59546546077178,1.33641448635658,1.94585258955697,5.98008920259729,4.59883851124877,0.953306050028037,26.525505377266,4.36562402331596,3.00598993114318,-0.381450205989203,24.5866957146205
"escalation","pneumococcal disease","months 4 to 6","40 to 49yo",1.61736068026067,1.59546546274008,1.33641448800529,1.94585259195754,13.5779151970486,9.7736488450646,2.00989051610539,37.3568151165989,11.9718804008789,8.18475104537784,0.68070190333697,35.4294566010087
"status quo","pneumococcal disease","months 4 to 6","40 to 49yo",1.61736059809191,1.59546538168369,1.33641442010979,1.9458524931,9.74937837051239,8.72648232665718,1.52377227700861,30.3902145294543,8.14046858063411,7.08630967721778,0.192832949388385,28.4588365585246
"ceasefire","RSV","months 4 to 6","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 4 to 6","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 4 to 6","40 to 49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 4 to 6","40 to 49yo",0.760601194932952,0.750304463466234,0.628479762682688,0.915082099292629,2.81227499495008,2.16270997184811,0.448314176628682,12.4742312319521,2.05303547525554,1.41363615692456,-0.179385764957498,11.5624612316221
"escalation","COVID-19","months 4 to 6","40 to 49yo",0.760601195871295,0.750304464391874,0.628479763458034,0.915082100421553,6.38532806093058,4.59628398928565,0.94519741253618,17.5679046723509,5.63005312350556,3.84906812005588,0.320115783714071,16.6615198382678
"status quo","COVID-19","months 4 to 6","40 to 49yo",0.760601157229539,0.750304426273236,0.628479731528606,0.915082053931514,4.58487023835545,4.10382976067864,0.71658908879959,14.2916999256856,3.82824326877114,3.33250070969791,0.0906841459040272,13.3834248499419
