"age","scenario","subperiod","disease","base_mean","base_lci","base_uci","crisis_mean","crisis_lci","crisis_uci","excess_mean","excess_lci","excess_uci","module","male","female","total","base_risk","crisis_risk","excess_risk","base_surv","crisis_surv","excess_surv","base_adj","crisis_adj","excess_adj","base_dr_mean","base_dr_lci","base_dr_uci","crisis_dr_mean","crisis_dr_lci","crisis_dr_uci","excess_dr_mean","excess_dr_lci","excess_dr_uci"
"20 to 29yo","escalation","months 1 to 3","bacterial gastroenteritis",0.0531146738955981,0.042806696005525,0.0648375037217235,1.50680662014223,0.174639556070657,3.52006320813245,1.45381205364493,0.123850108199637,3.46838706085222,"infections - endemic",195265,188511,383776,1.38402107839274e-07,3.93202043234671e-06,3.79361832450745e-06,0.999999861597892,0.999996067979568,0.999996206381676,0.999986191529657,0.998536493544084,0.998566101421793,0.000553722150630531,0.000446261156006665,0.000675933021313027,0.0157085065405744,0.00182062288027376,0.0366967699697021,0.0151560365133593,0.00129114128428849,0.0361580445044088
"20 to 29yo","escalation","months 1 to 3","RSV",0,0,0,0,0,0,0,0,0,"infections - endemic",195265,188511,383776,0,0,0,1,1,1,0.999986191529657,0.998536493544084,0.998566101421793,0,0,0,0,0,0,0,0,0
"20 to 29yo","escalation","months 1 to 3","neonatal",0,0,0,0,0,0,0,0,0,"MNH",195265,188511,383776,0,0,0,1,1,1,0.999986191529657,0.998536493544084,0.998566101421793,0,0,0,0,0,0,0,0,0
"20 to 29yo","escalation","months 4 to 6","hemorrhagic stroke",0.189997877432216,0.149998324288591,0.239997318861746,0.358932654160476,0.279169842124814,0.408784411682764,0.149558709455471,0.0697940644125533,0.269205677019848,"NCDs",195265,188511,383776,4.95080463603769e-07,9.38047194196615e-07,3.90852997581923e-07,0.999999504919536,0.999999061952806,0.999999609147002,0.99998882859061,0.997035150445766,0.997058063036475,0.00198073386487875,0.00156373726174638,0.00250197961879421,0.00374188424057583,0.00291035440933676,0.00426159038510025,0.00155915426324539,0.000727605322847848,0.0028064776738417
"20 to 29yo","escalation","months 4 to 6","breast cancer",0.739991733157051,0.549993855724835,0.929989610589267,0.93721304141902,0.737806011329867,1.15656077451709,0.229323354498389,0.0598234837821885,0.41876438647532,"NCDs",195265,188511,383776,1.92820812140415e-06,2.44934545151338e-06,5.99307929625615e-07,0.999998071791879,0.999997550654549,0.99999940069207,0.99998882859061,0.997035150445766,0.997058063036475,0.00771443715794882,0.00573370329307007,0.00969517102282757,0.00977047551705912,0.00769165093896144,0.0120571825529666,0.00239070320364293,0.000623661705298155,0.00436563193708709
"20 to 29yo","escalation","months 4 to 6","traumatic injury",0,0,0,7382.80408220512,6529.33785725908,8387.9508823916,7382.97374439621,6529.48790617748,8388.143643585,"injuries",195265,188511,383776,0,0.019294479268859,0.019294479268859,1,0.980705520731141,0.980705520731141,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,76.9659654150918,68.0685531011887,87.4446525099735,76.9677341487852,68.0701173658956,87.4466620514945
"20 to 29yo","escalation","months 4 to 6","Influenza, para-influenza",0.133163478543138,0.107320409351261,0.162553714489696,2.17712117066881,0.147167762175365,7.88416640966949,2.04439799924472,0.0103980399702689,7.7287241965872,"infections - endemic",195265,188511,383776,3.46986174704755e-07,5.68976486786532e-06,5.34277869316057e-06,0.999999653013825,0.999994310235132,0.999994657221307,0.99998882859061,0.997035150445766,0.997058063036475,0.00138823346386882,0.00111881865243748,0.00169462760059749,0.0226965568719401,0.00153422856243836,0.0821926834921787,0.0213129136236749,0.000108399894650519,0.0805721935180545
"20 to 29yo","escalation","months 4 to 6","rotavirus",0.02667609930379,0.0214990621189745,0.0325637260108245,0.805516647076686,0.095014639843696,1.88006774482651,0.778937241395891,0.0687197517680206,1.85122033574254,"infections - endemic",195265,188511,383776,6.95103323729089e-08,2.10516547299461e-06,2.0356551406217e-06,0.999999930489668,0.999997894834527,0.999997964344859,0.99998882859061,0.997035150445766,0.997058063036475,0.000278099176622308,0.000224128400683724,0.000339477870742448,0.00839753645225641,0.000990530617189705,0.0195997655382895,0.0081204453097036,0.000716405579644124,0.0192990303887243
"20 to 29yo","escalation","months 4 to 6","RSV",0,0,0,0,0,0,0,0,0,"infections - endemic",195265,188511,383776,0,0,0,1,1,1,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0,0,0,0,0,0
"20 to 29yo","escalation","months 4 to 6","hepatitis A",0,0,0,4.41686571647474e-05,0,0.000510731255815843,4.41696721925159e-05,0,0.000510742992790435,"infections - epidemic",195265,188511,383776,0,1.15431918619195e-10,1.15431918619195e-10,1,0.999999999884568,0.999999999884568,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,4.60459644048637e-07,0,5.3243894506527e-06,4.60470225745138e-07,0,5.324511808983e-06
"20 to 29yo","escalation","months 4 to 6","meningococcal meningitis",0,0,0,17.6946891041592,0,230.84431001786,17.6950957409453,0,230.849614987489,"infections - epidemic",195265,188511,383776,0,4.62439214541816e-05,4.62439214541816e-05,1,0.999953756078546,0.999953756078546,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0.18446769201205,0,2.40655921290526,0.18447193121337,0,2.40661451738098
"20 to 29yo","escalation","months 4 to 6","pneumococcal disease",0.683919166557241,0.551190804874623,0.834865551357328,11.1815560304366,0.755844277667052,40.4925778365949,10.4998982532721,0.0534036727494427,39.6942365047064,"infections - endemic",195265,188511,383776,1.78209895090781e-06,2.92222709177466e-05,2.74401719668387e-05,0.999998217901049,0.999970777729082,0.999972559828033,0.99998882859061,0.997035150445766,0.997058063036475,0.00712987888258316,0.00574618152570911,0.00870349970506428,0.116568074290337,0.00787970043446442,0.422136401106884,0.1094617704635,0.000556734972797059,0.413813667541777
"20 to 29yo","escalation","months 4 to 6","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",195265,188511,383776,0,0,0,1,1,1,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0,0,0,0,0,0
"20 to 29yo","escalation","months 4 to 6","measles",0,0,0,69.7305969229138,0,802.55411888215,69.7321993825929,0,802.572562157736,"infections - epidemic",195265,188511,383776,0,0.000182236389013383,0.000182236389013383,1,0.999817763610987,0.999817763610987,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0.726943672266554,0,8.36665200238844,0.726960377959251,0,8.36684427411813
"20 to 29yo","escalation","months 4 to 6","ischaemic stroke",0.159998212574498,0.119998659430873,0.209997654004028,0.229318084602526,0.179466327080238,0.279169842124814,0.0598234837821885,0.0199411612607295,0.119646967564377,"NCDs",195265,188511,383776,4.16909864087384e-07,5.99307929625615e-07,1.56341199032769e-07,0.999999583090136,0.99999940069207,0.999999843658801,0.99998882859061,0.997035150445766,0.997058063036475,0.00166798641252947,0.00125098980939711,0.00218923216644494,0.00239064826481234,0.00187094212028792,0.00291035440933676,0.000623661705298155,0.000207887235099385,0.00124732341059631
"20 to 29yo","escalation","months 4 to 6","pertussis",0,0,0,0.00131320696107392,0,0.0154759008394423,0.0013132371395221,0,0.0154762564868652,"infections - epidemic",195265,188511,383776,0,3.43198115567414e-09,3.43198115567414e-09,1,0.999999996568019,0.999999996568019,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,1.3690223988537e-05,0,0.000161336754370453,1.36905385998111e-05,0,0.000161340462006054
"20 to 29yo","escalation","months 4 to 6","COVID-19",0.304085388229857,0.24507146178217,0.371199445370389,4.97156385256038,0.336064862420352,18.0038838710307,4.66848392741019,0.023744438458511,17.6489238907901,"infections - endemic",195265,188511,383776,7.92360088515616e-07,1.29928594364628e-05,1.22004993479472e-05,0.999999207639911,0.999987007140564,0.999987799500652,0.99998882859061,0.997035150445766,0.997058063036475,0.00317009976333321,0.00255487771878117,0.00386976592584119,0.051828709969071,0.00350348679042107,0.187691057208875,0.0486690921900562,0.000247536519843918,0.183990588219214
"20 to 29yo","escalation","months 4 to 6","diabetes type 1",1.59998212574498,0.659992626869802,2.81996849662552,23.5100888475112,15.5537483469539,32.6030494195765,21.676042290413,12.5828727555203,32.9427984027251,"NCDs",195265,188511,383776,4.16909864087384e-06,6.14420912198783e-05,5.66476277828733e-05,0.999995830901359,0.99993855790878,0.999943352372217,0.99998882859061,0.997035150445766,0.997058063036475,0.0166798641252947,0.00688044395168408,0.029398260520832,0.245093417757717,0.162148317091619,0.339887818518972,0.225973424553031,0.131176845347712,0.343429712384184
"20 to 29yo","escalation","months 4 to 6","other viral gastroenteritis",0.05335219860758,0.042998124237949,0.0651274520216492,1.61103329415337,0.190029279687392,3.76013548965302,1.55787448279178,0.137439503536041,3.70244067148507,"infections - endemic",195265,188511,383776,1.39020664745818e-07,4.21033094598922e-06,4.07131028124341e-06,0.999999860979335,0.999995789669054,0.999995928689719,0.99998882859061,0.997035150445766,0.997058063036475,0.000556198353244615,0.000448256801367447,0.000678955741484897,0.0167950729045128,0.00198106123437941,0.039199531076579,0.0162408906194072,0.00143281115928825,0.0385980607774487
"20 to 29yo","escalation","months 4 to 6","diphtheria",0,0,0,0.0385382421386264,0,0.523428241221702,0.0385391277753749,0,0.523440269982224,"infections - epidemic",195265,188511,383776,0,1.0071719440507e-07,1.0071719440507e-07,1,0.999999899282806,0.999999899282806,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0.000401762389814632,0,0.00545675592397936,0.000401771622605669,0,0.0054568813241872
"20 to 29yo","escalation","months 4 to 6","cholera",0,0,0,772.104523609138,0,10896.6654461592,772.122267130945,0,10896.9158594324,"infections - epidemic",195265,188511,383776,0,0.00201784505701242,0.00201784505701242,1,0.997982154942988,0.997982154942988,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,8.04921401126865,0,113.598080963625,8.04939898804313,0,113.600691529896
"20 to 29yo","escalation","months 4 to 6","polio - vaccine-derived",0,0,0,189.989373654144,0,2845.56442075542,189.993739747713,0,2845.62981388913,"infections - epidemic",195265,188511,383776,0,0.000496524896293671,0.000496524896293671,1,0.999503475103706,0.999503475103706,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,1.98064521272414,0,29.6650988371971,1.9806907293873,0,29.6657805626786
"20 to 29yo","escalation","months 4 to 6","colorectal cancer",0.189997877432216,0.099998882859061,0.299996648577183,0.189436678584695,0.109673866549034,0.309080896638187,0,-0.0299117418910943,0.079764645042918,"NCDs",195265,188511,383776,4.95080463603769e-07,4.95080463603769e-07,0,0.999999504919536,0.999999504919536,1,0.99998882859061,0.997035150445766,0.997058063036475,0.00198073386487875,0.00104249150783092,0.00312747452349276,0.0019748833491928,0.00114335351795373,0.00322217809605141,0,-0.000311830852649077,0.00083154894039754
"20 to 29yo","escalation","months 4 to 6","maternal",1.42558079853396,0.979246634181339,1.95026430505023,6.33471732561249,4.62744521368537,8.75925621006039,4.91346019325012,3.26773912808721,7.70789268325616,"MNH",195265,188511,383776,3.71465835398407e-06,1.65553725592845e-05,1.28407142053004e-05,0.999996285341646,0.999983444627441,0.999987159285795,0.99998882859061,0.997035150445766,0.997058063036475,0.0148617247883966,0.0102086770473712,0.0203315668926637,0.0660396279203238,0.0482412623050891,0.0913155222621151,0.051222977488137,0.0340662834767765,0.0803550243345399
"20 to 29yo","escalation","months 4 to 6","hepatitis E",0,0,0,0.41330569988165,0,5.99166288762805,0.413315197946322,0,5.99180058038578,"infections - epidemic",195265,188511,383776,0,1.08014761996581e-06,1.08014761996581e-06,1,0.99999891985238,0.99999891985238,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0.00430872495717781,0,0.0624632745841917,0.00430882397480159,0,0.0624647100355339
"20 to 29yo","escalation","months 4 to 6","bacterial gastroenteritis",0.05335219860758,0.042998124237949,0.0651274520216492,1.61103329415337,0.190029279687392,3.76013548965302,1.55787448279178,0.137439503536041,3.70244067148507,"infections - endemic",195265,188511,383776,1.39020664745818e-07,4.21033094598922e-06,4.07131028124341e-06,0.999999860979335,0.999995789669054,0.999995928689719,0.99998882859061,0.997035150445766,0.997058063036475,0.000556198353244615,0.000448256801367447,0.000678955741484897,0.0167950729045128,0.00198106123437941,0.039199531076579,0.0162408906194072,0.00143281115928825,0.0385980607774487
"20 to 29yo","escalation","months 4 to 6","lung cancer",0.729991844871145,0.559993744010741,0.909989834017455,0.967124095932393,0.787657768852155,1.18647182903046,0.239293935128754,0.0299117418910943,0.448676128366414,"NCDs",195265,188511,383776,1.90215125489869e-06,2.52751605102977e-06,6.25364796131077e-07,0.999998097848745,0.999997472483949,0.999999374635204,0.99998882859061,0.997035150445766,0.997058063036475,0.00761018800716573,0.00583795244385316,0.00948667272126139,0.0100822992037738,0.00821135708348586,0.0123690062396812,0.00249464682119262,0.000311830852649077,0.00467746278973616
"20 to 29yo","escalation","months 4 to 6","polio - wildtype",0,0,0,152.15803103244,0,2501.23778317964,152.161527734323,0,2501.29526343755,"infections - epidemic",195265,188511,383776,0,0.000397655137892938,0.000397655137892938,1,0.999602344862107,0.999602344862107,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,1.58625227266946,0,26.0754827801993,1.58628872589688,0,26.076082013701
"20 to 29yo","escalation","months 4 to 6","bacterial dysentery",0,0,0,0.0470662995440468,0,0.577551799834215,0.0470673811617382,0,0.577565072393359,"infections - epidemic",195265,188511,383776,0,1.23004718898524e-07,1.23004718898524e-07,1,0.999999876995281,0.999999876995281,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0.000490667657246225,0,0.00602099572960457,0.000490678933144773,0,0.00602113409645227
"20 to 29yo","escalation","months 4 to 6","chronic kidney disease",1.32998514202551,1.01998860516242,1.61998190231679,2.10374416744057,1.73484116177563,2.50255822761887,0.787675869798816,0.358940902693131,1.24632257879559,"NCDs",195265,188511,383776,3.46556324522638e-06,5.49799883265238e-06,2.05849245393146e-06,0.999996534436755,0.999994502001167,0.999997941507546,0.99998882859061,0.997035150445766,0.997058063036475,0.0138651370541513,0.0106334133798754,0.0168883624268609,0.0219315992989306,0.0180857738294499,0.0260892484551259,0.00821154578642571,0.00374197023178893,0.0129929521937116
"20 to 29yo","escalation","months 4 to 6","ischaemic heart disease",2.30997419404431,2.09997654004028,2.51997184804834,7.27835659825409,6.93936464710253,7.59740784639674,4.97531973455201,4.46682012240341,5.50376050796134,"NCDs",195265,188511,383776,6.01913616276161e-06,1.90215125489869e-05,1.30023763862253e-05,0.999993980863837,0.999980978487451,0.999986997623614,0.99998882859061,0.997035150445766,0.997058063036475,0.0240815538308943,0.0218923216644494,0.0262707859973392,0.0758770971005655,0.0723430953177994,0.0792032164255218,0.0518678651572966,0.0465667406622622,0.0573768768874303
"20 to 29yo","escalation","months 4 to 6","typhoid fever",0,0,0,0.0528377122900384,0,0.639193610675497,0.0528389265389795,0,0.639208299808151,"infections - epidemic",195265,188511,383776,0,1.38087931501709e-07,1.38087931501709e-07,1,0.999999861912068,0.999999861912068,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0.000550834817157034,0,0.0066636135518449,0.000550847475740544,0,0.00666376668651613
"20 to 29yo","escalation","months 4 to 6","neonatal",0,0,0,0,0,0,0,0,0,"MNH",195265,188511,383776,0,0,0,1,1,1,0.99998882859061,0.997035150445766,0.997058063036475,0,0,0,0,0,0,0,0,0
"20 to 29yo","status quo","months 1 to 3","chronic kidney disease",1.31998174371458,0.989986307785933,1.63997731794841,2.02785779434954,1.63826935110012,2.41744623759895,0.709272266954735,0.319672007641571,1.17879052817829,"NCDs",195265,188511,383776,3.43950637872092e-06,5.28954390060869e-06,1.85003752188777e-06,0.999996560493621,0.999994710456099,0.999998149962478,0.99998616948074,0.99894472628056,0.998975023879908,0.0137608513112465,0.0103206384834349,0.0170968152654881,0.0211404814659545,0.0170790096572243,0.0252019532746847,0.00739418575387914,0.00333259076231173,0.0122889284360245
"20 to 29yo","status quo","months 1 to 3","colorectal cancer",0.179997510506533,0.099998616948074,0.289995989149415,0.189799497993306,0.099894472628056,0.309672865146973,0,0,0.0799180019103927,"NCDs",195265,188511,383776,4.69023597098307e-07,4.95080463603769e-07,0,0.999999530976403,0.999999504919536,1,0.99998616948074,0.99894472628056,0.998975023879908,0.00187647972426089,0.0010424887357005,0.00302321733353144,0.00197866575297111,0.00104140302787953,0.00322834938642655,0,0,0.000833147690577931
"20 to 29yo","status quo","months 1 to 3","ischaemic stroke",0.159997787116918,0.119998340337689,0.199997233896148,0.229757287044529,0.179810050730501,0.279704523358557,0.0599385014327945,0.0199795004775982,0.119877002865589,"NCDs",195265,188511,383776,4.16909864087384e-07,5.99307929625615e-07,1.56341199032769e-07,0.999999583090136,0.99999940069207,0.999999843658801,0.99998616948074,0.99894472628056,0.998975023879908,0.00166798197712079,0.00125098648284059,0.00208497747140099,0.00239522696412293,0.00187452545018316,0.00291592847806269,0.000624860767933449,0.000208286922644483,0.0012497215358669
"20 to 29yo","status quo","months 1 to 3","diabetes type 1",1.63997731794841,0.819988658974207,2.65996321081877,18.0808995456781,11.2680965124447,26.7117819807422,16.0834978844665,8.79098021014319,26.7125921385487,"NCDs",195265,188511,383776,4.27332610689569e-06,4.71629283748854e-05,4.1951555073793e-05,0.999995726673893,0.999952837071625,0.999958048444926,0.99998616948074,0.99894472628056,0.998975023879908,0.0170968152654881,0.00854840763274406,0.0277302003696332,0.188493948046195,0.117470261544811,0.278471169654987,0.167670972728809,0.0916462459635725,0.278479615575674
"20 to 29yo","status quo","months 1 to 3","meningococcal meningitis",0,0,0,0.547479539910896,0,1.66342884989496,0.547496144749297,0,1.66347930103557,"infections - epidemic",195265,188511,383776,0,1.42806713030518e-06,1.42806713030518e-06,1,0.99999857193287,0.99999857193287,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0.00570749147140671,0,0.0173412982257064,0.00570766457737077,0,0.0173418241804384
"20 to 29yo","status quo","months 1 to 3","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",195265,188511,383776,0,0,0,1,1,1,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0,0,0,0,0,0
"20 to 29yo","status quo","months 1 to 3","diphtheria",0,0,0,0.00503938445222535,0,0.0623436229138015,0.00503953729476716,0,0.0623455137712827,"infections - epidemic",195265,188511,383776,0,1.31449282915034e-08,1.31449282915034e-08,1,0.999999986855072,0.999999986855072,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,5.2535741859681e-05,0,0.000649934235231932,5.25373352480002e-05,0,0.000649953947480812
"20 to 29yo","status quo","months 1 to 3","COVID-19",0.695718192442527,0.56299723586536,0.85550696999268,8.10182993459251,0.486287576422123,27.8945509250385,7.40706094957401,-0.168883534144158,27.2060711155924,"infections - endemic",195265,188511,383776,1.81284867922816e-06,2.11331313436794e-05,1.93202826644512e-05,0.999998187151321,0.999978866868656,0.999980679717336,0.99998616948074,0.99894472628056,0.998975023879908,0.00725288409958567,0.00586926394116951,0.00891868714538065,0.0844618326047403,0.00506956332200473,0.290801573204523,0.0772188440224887,-0.0017606161701416,0.283624149475979
"20 to 29yo","status quo","months 1 to 3","traumatic injury",0,0,0,5788.31346146841,5058.1379976462,6611.79172229053,5788.48901873154,5058.29140897565,6611.99225532435,"injuries",195265,188511,383776,0,0.0150984641281231,0.0150984641281231,1,0.984901535871877,0.984901535871877,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,60.3433504027136,52.7312481621916,68.9281372447863,60.3451805927189,52.7328474801397,68.9302278079888
"20 to 29yo","status quo","months 1 to 3","measles",0,0,0,8.25134500204301,0,57.307731391685,8.25159526208082,0,57.3094695125635,"infections - epidemic",195265,188511,383776,0,2.15231323167681e-05,2.15231323167681e-05,1,0.999978476867683,0.999978476867683,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0.0860205318987074,0,0.597434907278804,0.0860231408674949,0,0.597453027243785
"20 to 29yo","status quo","months 1 to 3","neonatal",0,0,0,0,0,0,0,0,0,"MNH",195265,188511,383776,0,0,0,1,1,1,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0,0,0,0,0,0
"20 to 29yo","status quo","months 1 to 3","pertussis",0,0,0,0.000307244430517385,0,0.00430548373650045,0.000307253749119719,0,0.00430561432012317,"infections - epidemic",195265,188511,383776,0,8.01428437421829e-10,8.01428437421829e-10,1,0.999999999198572,0.999999999198572,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,3.2030328788188e-06,0,4.48848037505768e-05,3.20313002554205e-06,0,4.48861650889623e-05
"20 to 29yo","status quo","months 1 to 3","polio - wildtype",0,0,0,35.9553651058442,0,86.1018995835843,35.9564556178793,0,86.1045110202215,"infections - epidemic",195265,188511,383776,0,9.37873862357208e-05,9.37873862357208e-05,1,0.999906212613764,0.999906212613764,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0.374835815282375,0,0.897615018864825,0.374847183904737,0,0.897642243174134
"20 to 29yo","status quo","months 1 to 3","polio - vaccine-derived",0,0,0,49.8019385948674,0,307.366723228772,49.8034490680123,0,307.376045540195,"infections - epidemic",195265,188511,383776,0,0.000129905332251105,0.000129905332251105,1,0.999870094667749,0.999870094667749,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0.519186780634739,0,3.20430778419219,0.519202527364916,0,3.20440496958281
"20 to 29yo","status quo","months 1 to 3","typhoid fever",0,0,0,0.0107560224615824,0,0.144267799156273,0.0107563486874992,0,0.144272174741691,"infections - epidemic",195265,188511,383776,0,2.80564313557909e-08,2.80564313557909e-08,1,0.999999971943569,0.999999971943569,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0.000112131873413447,0,0.00150399635649774,0.000112135274328918,0,0.00150404197211373
"20 to 29yo","status quo","months 1 to 3","other viral gastroenteritis",0.053410554831695,0.0432215156408514,0.0656776011121285,1.37044181846304,0.162279132936735,3.40314381664362,1.31712683518539,0.105635554323926,3.35501410575171,"infections - endemic",195265,188511,383776,1.39173094559376e-07,3.57471425372579e-06,3.43554115916641e-06,0.999999860826905,0.999996425285746,0.999996564458841,0.99998616948074,0.99894472628056,0.998975023879908,0.000556806718721605,0.000450585663788605,0.000684691063105178,0.0142868991820405,0.0016917650792474,0.0354778816257228,0.0137310887997842,0.00110125398563616,0.0349761278716345
"20 to 29yo","status quo","months 1 to 3","pneumococcal disease",0.684667232076597,0.554054448099766,0.841917885042962,7.97313845796983,0.478563263917632,27.4514669579285,7.28940535587106,-0.166200946190359,26.7739231325771,"infections - endemic",195265,188511,383776,1.78405294106693e-06,2.07974474426057e-05,1.90133945015388e-05,0.999998215947059,0.999979202552557,0.999980986605499,0.99998616948074,0.99894472628056,0.998975023879908,0.00713767748921688,0.00577603509665226,0.00877702050617188,0.0831202199019419,0.00498903712051593,0.286182408872266,0.075992280747207,-0.0017326501061128,0.279118993122835
"20 to 29yo","status quo","months 1 to 3","rotavirus",0.0267052774158475,0.0216107578204257,0.0328388005560642,0.685220909231516,0.081139566468367,1.70157190832181,0.658563417592695,0.052817777161963,1.67750705287585,"infections - endemic",195265,188511,383776,6.95865472796879e-08,1.78735712686289e-06,1.7177705795832e-06,0.999999930413453,0.999998212642873,0.99999828222942,0.99998616948074,0.99894472628056,0.998975023879908,0.000278403359360802,0.000225292831894303,0.000342345531552589,0.00714344959102023,0.000845882539623699,0.0177389408128614,0.00686554439989211,0.000550626992818082,0.0174880639358172
"20 to 29yo","status quo","months 1 to 3","Influenza, para-influenza",1.87811156230714,1.51982746708616,2.30946603011295,21.8711263285835,1.3127475029484,75.3021542152759,19.9955771794165,-0.45590602862615,73.4435828790913,"infections - endemic",195265,188511,383776,4.89383791045956e-06,5.70495047498682e-05,5.21556668394087e-05,0.99999510616209,0.99994295049525,0.999947844333161,0.99998616948074,0.99894472628056,0.998975023879908,0.0195793722738259,0.0158442492806502,0.0240762562058821,0.228007181804028,0.0136854341230868,0.785027332769713,0.208454522768008,-0.00475283472797933,0.765651667969525
"20 to 29yo","status quo","months 1 to 3","breast cancer",0.719990042026133,0.529992669824792,0.919987275922281,0.948997489966532,0.739219097447614,1.16876532974825,0.229764255492379,0.0499487511939954,0.419569510029562,"NCDs",195265,188511,383776,1.87609438839323e-06,2.47540231801884e-06,5.99307929625615e-07,0.999998123905612,0.999997524597682,0.99999940069207,0.99998616948074,0.99894472628056,0.998975023879908,0.00750591889704357,0.00552519029921263,0.00959089636844456,0.00989332876485556,0.00770638240630854,0.0121844154261905,0.00239529961041155,0.000520717306611207,0.00437402537553414
"20 to 29yo","status quo","months 1 to 3","maternal",1.42557700771564,0.979244030227859,1.95025911902523,4.61492977236212,3.50574094734661,5.93474123106599,3.19093421950185,2.12946731444259,4.84111105094889,"MNH",195265,188511,383776,3.71465835398407e-06,1.20377640370811e-05,8.32310568309705e-06,0.999996285341646,0.999987962235963,0.999991676894317,0.99998616948074,0.99894472628056,0.998975023879908,0.014861685268996,0.0102086499010741,0.0203315128281895,0.0481107884345497,0.036547459949277,0.0618698645191887,0.0332655898823009,0.0221997639177503,0.050468735397711
"20 to 29yo","status quo","months 1 to 3","cholera",0,0,0,254.136044205857,0,3663.97260348301,254.143752051791,0,3664.08373032621,"infections - epidemic",195265,188511,383776,0,0.000662898437109147,0.000662898437109147,1,0.999337101562891,0.999337101562891,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,2.64937627645051,0,38.197029955221,2.64945663098749,0,38.1981884560664
"20 to 29yo","status quo","months 1 to 3","lung cancer",0.72998990372094,0.559992254909214,0.909987414227473,1.00893417354337,0.799155781024448,1.19873367153667,0.279713006686374,0.0799180019103927,0.479508011462356,"NCDs",195265,188511,383776,1.90215125489869e-06,2.63174351705161e-06,7.29592262152923e-07,0.999998097848745,0.999997368256483,0.999999270407738,0.99998616948074,0.99894472628056,0.998975023879908,0.00761016777061362,0.00583793691992278,0.00948664749487451,0.0105181705815833,0.00833122422303626,0.0124968363345544,0.00291601691702276,0.000833147690577931,0.00499888614346759
"20 to 29yo","status quo","months 1 to 3","hepatitis A",0,0,0,2.04783668887515e-05,0,0.000323097683323458,2.04789879895381e-05,0,0.000323107482748694,"infections - epidemic",195265,188511,383776,0,5.34165763361961e-11,5.34165763361961e-11,1,0.999999999946583,0.999999999946583,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,2.13487620715304e-07,0,3.36830353934328e-06,2.13494095710595e-07,0,3.36840569866044e-06
"20 to 29yo","status quo","months 1 to 3","bacterial dysentery",0,0,0,0.00588185447658132,0,0.0556423330793075,0.00588203287090652,0,0.0556440206893125,"infections - epidemic",195265,188511,383776,0,1.5342460185108e-08,1.5342460185108e-08,1,0.99999998465754,0.99999998465754,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,6.13185184356058e-05,0,0.0005800730773446,6.13203782020727e-05,0,0.00058009067073213
"20 to 29yo","status quo","months 1 to 3","RSV",0,0,0,0,0,0,0,0,0,"infections - endemic",195265,188511,383776,0,0,0,1,1,1,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0,0,0,0,0,0
"20 to 29yo","status quo","months 1 to 3","hepatitis E",0,0,0,0.0494261857458553,0,0.383465816122296,0.0494276848225646,0,0.383477446489177,"infections - epidemic",195265,188511,383776,0,1.28925203764696e-07,1.28925203764696e-07,1,0.999999871074796,0.999999871074796,0.99998616948074,0.99894472628056,0.998975023879908,0,0,0,0.000515269545332316,0,0.00399764322781856,0.000515285173254293,0,0.00399776447476013
"20 to 29yo","status quo","months 1 to 3","hemorrhagic stroke",0.189997372201341,0.149997925422111,0.239996680675378,0.359620101461001,0.279704523358557,0.419556785037835,0.149846253581986,0.0699282516715936,0.249743755969977,"NCDs",195265,188511,383776,4.95080463603769e-07,9.38047194196615e-07,3.90852997581923e-07,0.999999504919536,0.999999061952806,0.999999609147002,0.99998616948074,0.99894472628056,0.998975023879908,0.00198072859783094,0.00156373310355074,0.00250197296568119,0.00374905090036632,0.00291592847806269,0.00437389271709404,0.00156215191983362,0.00072900422925569,0.00260358653305604
