"scenario","disease","subperiod","age","d_base_mean","d_base_median","d_base_lci","d_base_uci","d_crisis_mean","d_crisis_median","d_crisis_lci","d_crisis_uci","d_excess_mean","d_excess_median","d_excess_lci","d_excess_uci"
"status quo","COVID-19","months 1 to 3","20  to  29yo",0.695727814719468,0.690190849444386,0.563005022517167,0.855518802261952,8.11038861455189,6.14540380036757,0.486801285024799,27.9240184078054,7.41466079983242,5.40308738538796,-0.169056813340771,27.23398530018
"ceasefire","Influenza, para-influenza","months 1 to 3","20  to  29yo",1.86798560214545,1.85828720611984,1.51004222244,2.30447226088741,16.4319888728365,12.3757887507232,0.985764918761089,56.8531457102683,14.5640032706911,10.5020061778074,-0.855290772878145,55.0232966724743
"escalation","Influenza, para-influenza","months 1 to 3","20  to  29yo",1.86773309082325,1.85338407364987,1.50526166828177,2.27995659853754,26.594768048544,19.9762501904161,1.76437652377675,94.4687404019991,24.7270349577208,18.0804665765351,-0.169115935805517,92.6375430027758
"status quo","Influenza, para-influenza","months 1 to 3","20  to  29yo",1.87813753792453,1.86319033858982,1.51984848737994,2.30949797166913,21.8942307348854,16.5896968886149,1.3141342743119,75.3817025448982,20.0160931969609,14.5857920647824,-0.456373800873881,73.5189380349516
"ceasefire","rotavirus","months 1 to 3","20  to  29yo",0.0265612941825578,0.0264233905768559,0.0214716192952697,0.0327677930636472,0.426686480077089,0.364655764348144,0.0700351323237672,1.25322592145998,0.400125185894531,0.338761637709668,0.0438766408503576,1.2273804158361
"escalation","rotavirus","months 1 to 3","20  to  29yo",0.0265577036690626,0.0263536718682099,0.0214036435543398,0.0324191995204169,0.754507536722147,0.705838939794872,0.0874477583942941,1.76261119693221,0.727949833053085,0.678012715120932,0.0620139758516212,1.73668375879865
"status quo","rotavirus","months 1 to 3","20  to  29yo",0.0267056467688095,0.026493109285502,0.0216110567125618,0.0328392547400094,0.685944768718933,0.640590862102957,0.0812252813731543,1.70336942931506,0.659239121950124,0.615915203380903,0.0528719696682952,1.67922822170328
"ceasefire","other viral gastroenteritis","months 1 to 3","20  to  29yo",0.0531225883651157,0.0528467811537119,0.0429432385905393,0.0655355861272944,0.853372960154179,0.729311528696289,0.140070264647534,2.50645184291996,0.800250371789063,0.677523275419336,0.0877532817007152,2.45476083167219
"escalation","other viral gastroenteritis","months 1 to 3","20  to  29yo",0.0531154073381251,0.0527073437364197,0.0428072871086795,0.0648383990408338,1.50901507344429,1.41167787958974,0.174895516788588,3.52522239386441,1.45589966610617,1.35602543024186,0.124027951703242,3.47336751759729
"status quo","other viral gastroenteritis","months 1 to 3","20  to  29yo",0.053411293537619,0.052986218571004,0.0432221134251236,0.0656785094800188,1.37188953743787,1.28118172420591,0.162450562746309,3.40673885863013,1.31847824390025,1.23183040676181,0.10574393933659,3.35845644340657
"ceasefire","bacterial gastroenteritis","months 1 to 3","20  to  29yo",0.0531225883651157,0.0528467811537119,0.0429432385905393,0.0655355861272944,0.853372960154179,0.729311528696289,0.140070264647534,2.50645184291996,0.800250371789063,0.677523275419336,0.0877532817007152,2.45476083167219
"escalation","bacterial gastroenteritis","months 1 to 3","20  to  29yo",0.0531154073381251,0.0527073437364197,0.0428072871086795,0.0648383990408338,1.50901507344429,1.41167787958974,0.174895516788588,3.52522239386441,1.45589966610617,1.35602543024186,0.124027951703242,3.47336751759729
"status quo","bacterial gastroenteritis","months 1 to 3","20  to  29yo",0.053411293537619,0.052986218571004,0.0432221134251236,0.0656785094800188,1.37188953743787,1.28118172420591,0.162450562746309,3.40673885863013,1.31847824390025,1.23183040676181,0.10574393933659,3.35845644340657
"ceasefire","Hib disease","months 4 to 6","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","20  to  29yo",0.684019271620631,0.680467911386534,0.552947506620759,0.843852027313116,5.95813391175325,4.48406388892765,0.357730083430858,21.2328418492487,5.27411464013262,3.7876184130777,-0.306608869514418,20.5443892192317
"escalation","pneumococcal disease","months 4 to 6","20  to  29yo",0.683926806983595,0.678672481541187,0.551196962521546,0.834874878086381,11.2148062437291,8.16197225608849,0.758091906116972,40.6129892396382,10.5308794367455,7.46190929223781,0.0535612465605115,39.8113590133559
"status quo","pneumococcal disease","months 4 to 6","20  to  29yo",0.687736709115422,0.682263341231881,0.556538366311454,0.845692342904597,8.02701182076953,6.10784572314996,0.515403246879407,26.6221187913036,7.3392751116541,5.43132213664731,-0.139252981955597,25.9581161637077
"ceasefire","RSV","months 4 to 6","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 4 to 6","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 4 to 6","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 4 to 6","20  to  29yo",0.304129897125868,0.302550884856091,0.245852529719142,0.375195028713359,2.64911637555244,1.99371267130284,0.159054602679375,9.44058490048405,2.34498647842657,1.68405781257029,-0.136324995233491,9.13448383545555
"escalation","COVID-19","months 4 to 6","20  to  29yo",0.304088785330169,0.301752597560957,0.245074199606385,0.371203592237685,4.98634762308795,3.62899100299781,0.337064207084475,18.0574214088453,4.68225883775778,3.31772773014718,0.0238144992140165,17.700999114376
"status quo","COVID-19","months 4 to 6","20  to  29yo",0.305782750970445,0.303349172151226,0.247449104309411,0.376013273190872,3.5689846478956,2.71568151441282,0.229159532421345,11.8367750518034,3.26320189692516,2.4148843624864,-0.0619149150232051,11.5415449914813
"ceasefire","Influenza, para-influenza","months 4 to 6","20  to  29yo",0.133182969645468,0.13249149687287,0.10766245052618,0.164303439393797,1.16008715080877,0.873076197681472,0.0696523574985861,4.13417143174276,1.0269041811633,0.737473765822956,-0.059698727003437,4.00012525858648
"escalation","Influenza, para-influenza","months 4 to 6","20  to  29yo",0.133164966183492,0.132141915086926,0.107321608284884,0.162555530464075,2.18359520192988,1.5891887090466,0.147605389949961,7.9076112874702,2.05043023574639,1.45288192891226,0.0104287206089105,7.75152870540947
"status quo","Influenza, para-influenza","months 4 to 6","20  to  29yo",0.133906778733265,0.132841078658814,0.108361614098068,0.164661760724389,1.56291104070278,1.1892370073407,0.10035234069017,5.18349845681933,1.42900426196952,1.05751349599554,-0.027113454895638,5.05421285703485
"ceasefire","rotavirus","months 4 to 6","20  to  29yo",0.0266800038772285,0.0265414839425625,0.0215675818396061,0.0329142413008032,0.387906701511409,0.325321001115402,0.0591381095870043,1.2073492751791,0.36122669763418,0.298903343625796,0.0332520990591578,1.18164240321096
"escalation","rotavirus","months 4 to 6","20  to  29yo",0.0266763973167455,0.0264714536419225,0.0214993022964821,0.0325640897976031,0.807911984563981,0.749420641545552,0.0952971816502315,1.88565843840706,0.781235587247235,0.721543759944965,0.0689225174697841,1.85668257885079
"status quo","rotavirus","months 4 to 6","20  to  29yo",0.0268250016147036,0.0266115142432026,0.0217076424408861,0.0329860223589592,0.653405502743644,0.601789641087914,0.0789679628297493,1.66125437731874,0.62658050112894,0.576619615356369,0.0508374973096057,1.63442401838604
"ceasefire","other viral gastroenteritis","months 4 to 6","20  to  29yo",0.053360007754457,0.0530829678851251,0.0431351636792121,0.0658284826016063,0.775813403022818,0.650642002230803,0.118276219174009,2.41469855035821,0.722453395268361,0.597806687251593,0.0665041981183155,2.36328480642192
"escalation","other viral gastroenteritis","months 4 to 6","20  to  29yo",0.053352794633491,0.0529429072838451,0.0429986045929641,0.0651281795952063,1.61582396912796,1.4988412830911,0.190594363300463,3.77131687681412,1.56247117449447,1.44308751988993,0.137845034939568,3.71336515770158
"status quo","other viral gastroenteritis","months 4 to 6","20  to  29yo",0.0536500032294072,0.0532230284864051,0.0434152848817722,0.0659720447179183,1.30681100548729,1.20357928217583,0.157935925659499,3.32250875463749,1.25316100225788,1.15323923071274,0.101674994619211,3.26884803677208
"ceasefire","bacterial gastroenteritis","months 4 to 6","20  to  29yo",0.053360007754457,0.0530829678851251,0.0431351636792121,0.0658284826016063,0.775813403022818,0.650642002230803,0.118276219174009,2.41469855035821,0.722453395268361,0.597806687251593,0.0665041981183155,2.36328480642192
"escalation","bacterial gastroenteritis","months 4 to 6","20  to  29yo",0.053352794633491,0.0529429072838451,0.0429986045929641,0.0651281795952063,1.61582396912796,1.4988412830911,0.190594363300463,3.77131687681412,1.56247117449447,1.44308751988993,0.137845034939568,3.71336515770158
"status quo","bacterial gastroenteritis","months 4 to 6","20  to  29yo",0.0536500032294072,0.0532230284864051,0.0434152848817722,0.0659720447179183,1.30681100548729,1.20357928217583,0.157935925659499,3.32250875463749,1.25316100225788,1.15323923071274,0.101674994619211,3.26884803677208
"ceasefire","Hib disease","months 1 to 3","30  to  39yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","30  to  39yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","30  to  39yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","30  to  39yo",1.11432404346328,1.10853858352079,0.900797283007426,1.37470483972235,9.80230268471686,7.38262593989706,0.588046047526535,33.9150511324659,8.68797864125358,6.26484378417575,-0.510213286053045,32.8234769916481
"escalation","pneumococcal disease","months 1 to 3","30  to  39yo",1.11417341091169,1.10561367960648,0.897945501690981,1.36008032015083,15.8647847353772,11.916588575336,1.05251731057695,56.3541756771215,14.7506113244655,10.7856819667813,-0.100884050275569,55.2617971877272
"status quo","pneumococcal disease","months 1 to 3","30  to  39yo",1.12038005701784,1.11146348743509,0.906647090836032,1.37770286623451,13.0607364922911,9.89638147934295,0.783930784328869,44.9680358812725,11.9403564352733,8.70097648080126,-0.272244228508186,43.8568264167244
"ceasefire","RSV","months 1 to 3","30  to  39yo",0.304387843492589,0.302807491990853,0.246061048406024,0.375513248643011,2.67758897689163,2.01663205809825,0.160630176949818,9.26420760344331,2.37320113339904,1.71129959949217,-0.139369443542005,8.96603410473359
"escalation","RSV","months 1 to 3","30  to  39yo",0.30434669682811,0.302008527632039,0.245282058156179,0.371518426848936,4.33361161091626,3.25512557995387,0.287504766934247,15.3936604947058,4.02926491408815,2.94620805655591,-0.0275574045864965,15.0952672807974
"status quo","RSV","months 1 to 3","30  to  39yo",0.306042099197516,0.303606456349668,0.247658977123654,0.376332187110796,3.56766008831476,2.70328746341591,0.21413789129749,12.283431869115,3.26161798911724,2.37675161260946,-0.0743660105918205,11.9798948014492
"ceasefire","COVID-19","months 1 to 3","30  to  39yo",1.21094256978774,1.20465547603681,0.978901768423318,1.49389993070528,10.6522206646252,8.0227435456347,0.639033139527489,36.8556879067146,9.4412780948375,6.80804302467563,-0.554451814422581,35.6694677915248
"escalation","COVID-19","months 1 to 3","30  to  39yo",1.21077887649746,1.20147696554595,0.975802720694727,1.47800737825097,17.2403559891599,12.9498277248615,1.14377682532535,61.2404180929549,16.0295771126624,11.7208647829,-0.109631297832908,60.0533238873801
"status quo","COVID-19","months 1 to 3","30  to  39yo",1.21752367575907,1.20783398652768,0.985258789405043,1.49715790395842,14.1931800754658,10.7544566506433,0.851902248793398,48.8670322136595,12.9756563997067,9.45540292442893,-0.295849423346349,47.6594742753149
"ceasefire","Influenza, para-influenza","months 1 to 3","30  to  39yo",3.9928192245859,3.97208890308117,3.22771525046549,4.92580945764683,35.1233762156881,26.4532484546709,2.10707251385183,121.523598955698,31.1305569911022,22.4480382050634,-1.82818402702703,117.612296637414
"escalation","Influenza, para-influenza","months 1 to 3","30  to  39yo",3.99227948163469,3.9616084574266,3.21749681595229,4.87340722937399,56.8463167037629,42.6992347820145,3.77135481957281,201.926932609273,52.8540372221282,38.6469973073439,-0.361485312784293,198.012748168433
"status quo","Influenza, para-influenza","months 1 to 3","30  to  39yo",4.01451898731369,3.98256934873574,3.24867614177463,4.93655191444276,46.7989181958176,35.4604770994144,2.80896201134169,161.12838918972,42.7843992085039,31.1771305384724,-0.97549899936792,157.146730049709
"ceasefire","rotavirus","months 1 to 3","30  to  39yo",0.0209056963457418,0.020797156043226,0.0168997470512204,0.0257906684441061,0.335833710737737,0.287010965195845,0.0551228114048745,0.986381175050553,0.314928014391995,0.266630378883991,0.0345341504816847,0.966038857061022
"escalation","rotavirus","months 1 to 3","30  to  39yo",0.0209028703469655,0.020742282280579,0.0168462451326395,0.025516299630871,0.593853045897325,0.555547272769634,0.0688278316011957,1.38730493346468,0.57295017555036,0.533645982889573,0.0488095700245474,1.36689812855082
"status quo","rotavirus","months 1 to 3","30  to  39yo",0.0210193124713025,0.020852029805873,0.0170094945765145,0.0258469140508193,0.539889093740205,0.504192226212216,0.0639302835288684,1.34067729565921,0.518869781268903,0.484770663963447,0.0416141373040661,1.32167638582844
"ceasefire","other viral gastroenteritis","months 1 to 3","30  to  39yo",0.0418113926914837,0.041594312086452,0.0337994941024408,0.0515813368882123,0.671667421475473,0.57402193039169,0.110245622809749,1.97276235010111,0.62985602878399,0.533260757767981,0.0690683009633693,1.93207771412204
"escalation","other viral gastroenteritis","months 1 to 3","30  to  39yo",0.041805740693931,0.0414845645611579,0.0336924902652791,0.0510325992617419,1.18770609179465,1.11109454553927,0.137655663202391,2.77460986692937,1.14590035110072,1.06729196577915,0.0976191400490948,2.73379625710164
"status quo","other viral gastroenteritis","months 1 to 3","30  to  39yo",0.042038624942605,0.0417040596117461,0.0340189891530289,0.0516938281016387,1.07977818748041,1.00838445242443,0.127860567057737,2.68135459131841,1.03773956253781,0.969541327926894,0.0832282746081322,2.64335277165687
"ceasefire","bacterial gastroenteritis","months 1 to 3","30  to  39yo",0.0418113926914837,0.041594312086452,0.0337994941024408,0.0515813368882123,0.671667421475473,0.57402193039169,0.110245622809749,1.97276235010111,0.62985602878399,0.533260757767981,0.0690683009633693,1.93207771412204
"escalation","bacterial gastroenteritis","months 1 to 3","30  to  39yo",0.041805740693931,0.0414845645611579,0.0336924902652791,0.0510325992617419,1.18770609179465,1.11109454553927,0.137655663202391,2.77460986692937,1.14590035110072,1.06729196577915,0.0976191400490948,2.73379625710164
"status quo","bacterial gastroenteritis","months 1 to 3","30  to  39yo",0.042038624942605,0.0417040596117461,0.0340189891530289,0.0516938281016387,1.07977818748041,1.00838445242443,0.127860567057737,2.68135459131841,1.03773956253781,0.969541327926894,0.0832282746081322,2.64335277165687
"ceasefire","Hib disease","months 4 to 6","30  to  39yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","30  to  39yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","30  to  39yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","30  to  39yo",1.11930426265194,1.11349294590524,0.904823192652152,1.38084877196692,9.74967367377805,7.33755909097253,0.585376500159586,34.7446502987705,8.63036941112611,6.19792103958169,-0.501723604659956,33.6180914496519
"escalation","pneumococcal disease","months 4 to 6","30  to  39yo",1.11915295688225,1.11055496979467,0.901958665944348,1.36615889141408,18.3515011261022,13.3559546008721,1.24051402819141,66.4576187557716,17.23234816922,12.2103970236619,0.0876456761899278,65.1458602036732
"status quo","pneumococcal disease","months 4 to 6","30  to  39yo",1.12538734218887,1.11643092201581,0.910699144873288,1.38386019748025,13.1351102521683,9.99465663788175,0.843387131257211,43.5634671130422,12.0097229099794,8.8876180417865,-0.22786851592734,42.4769173587944
"ceasefire","RSV","months 4 to 6","30  to  39yo",0.0275429111203391,0.0273999110568288,0.0222651388066671,0.033978781521661,0.239911884917642,0.180556569492612,0.0144044594966795,0.854967542801076,0.212368973797303,0.152513301360634,-0.0123459984127859,0.827246116832778
"escalation","RSV","months 4 to 6","30  to  39yo",0.0275391879134277,0.0273276157769955,0.0221946509088297,0.0336173051224944,0.451578521860961,0.328652255489082,0.0305255405184091,1.63533397284023,0.424039333947533,0.300463324574465,0.00215671212013589,1.60305530615652
"status quo","RSV","months 4 to 6","30  to  39yo",0.027692598497234,0.0274722063366621,0.0224097293663338,0.0340528841834902,0.323217900889765,0.245940222547947,0.020753371153272,1.07197367402633,0.295525302392531,0.218699134779019,-0.005607199481614,1.04523675868736
"ceasefire","COVID-19","months 4 to 6","30  to  39yo",0.532227319970269,0.52946404849816,0.430241927008498,0.656591300248378,4.63595365721676,3.48899717477996,0.278345554688907,16.5210235758471,4.10372633724649,2.94710117199801,-0.23856874165861,15.9853467120472
"escalation","COVID-19","months 4 to 6","30  to  39yo",0.532155374327795,0.528067045731674,0.428879849311175,0.649606286415948,8.72610834040391,6.35073425524617,0.589862362397831,31.6004874654793,8.19395296607612,5.80602352775757,0.0416753736245288,30.9767484501581
"status quo","COVID-19","months 4 to 6","30  to  39yo",0.535119814198278,0.530861051264646,0.43303593254147,0.658023228084026,6.2457231338173,4.75244265022244,0.401029181737353,20.7143563406559,5.71060331961903,4.22604763435119,-0.108351101290609,20.1977037350922
"ceasefire","Influenza, para-influenza","months 4 to 6","30  to  39yo",0.284678597617187,0.28320057456576,0.230128487999709,0.35119860170424,2.47968628485374,1.86620037254415,0.148881914153228,8.83679143535015,2.19500768723655,1.57635017444657,-0.127606028969847,8.5502677402286
"escalation","Influenza, para-influenza","months 4 to 6","30  to  39yo",0.284640115217213,0.282453343498304,0.22939993770894,0.347462446366961,4.66743474412511,3.3968908655871,0.315506521018042,16.9025191269676,4.3827946289079,3.10553512304996,0.0222913903015462,16.5688926078127
"status quo","Influenza, para-influenza","months 4 to 6","30  to  39yo",0.286225739542355,0.283947805633216,0.231622950134621,0.351964513548382,3.3407223495022,2.54199410319074,0.214503128225239,11.0797279514513,3.05449660995984,2.26043509769046,-0.0579550098394262,10.803379981912
"ceasefire","rotavirus","months 4 to 6","30  to  39yo",0.0209991296254993,0.0208901042266594,0.01697527664698,0.0259059340013982,0.305311166562099,0.256051607179496,0.0465460512951579,0.950272872875323,0.2843120369366,0.23525896349852,0.0261718529606051,0.930039669791499
"escalation","rotavirus","months 4 to 6","30  to  39yo",0.0209962909965609,0.0208349852181458,0.0169215356136793,0.0256303389588302,0.635886282772753,0.589849284440011,0.075005906281969,1.48415218227622,0.614889991776192,0.567908123824773,0.0542471015043228,1.46134604500456
"status quo","rotavirus","months 4 to 6","30  to  39yo",0.0211132535326268,0.020945223235173,0.0170855146640073,0.0259624309851247,0.514278292959292,0.473652805248414,0.0621536074490173,1.30752964545177,0.493165039426665,0.453842139723549,0.0400128575975034,1.286412175315
"ceasefire","other viral gastroenteritis","months 4 to 6","30  to  39yo",0.0419982592509987,0.0417802084533188,0.0339505532939601,0.0518118680027965,0.610622333124198,0.512103214358992,0.0930921025903158,1.90054574575065,0.5686240738732,0.47051792699704,0.0523437059212103,1.860079339583
"escalation","other viral gastroenteritis","months 4 to 6","30  to  39yo",0.0419925819931218,0.0416699704362916,0.0338430712273585,0.0512606779176603,1.27177256554551,1.17969856888002,0.150011812563938,2.96830436455243,1.22977998355238,1.13581624764955,0.108494203008646,2.92269209000912
"status quo","other viral gastroenteritis","months 4 to 6","30  to  39yo",0.0422265070652536,0.0418904464703461,0.0341710293280145,0.0519248619702493,1.02855658591858,0.947305610496828,0.124307214898035,2.61505929090355,0.98633007885333,0.907684279447098,0.0800257151950069,2.57282435062999
"ceasefire","bacterial gastroenteritis","months 4 to 6","30  to  39yo",0.0419982592509987,0.0417802084533188,0.0339505532939601,0.0518118680027965,0.610622333124198,0.512103214358992,0.0930921025903158,1.90054574575065,0.5686240738732,0.47051792699704,0.0523437059212103,1.860079339583
"escalation","bacterial gastroenteritis","months 4 to 6","30  to  39yo",0.0419925819931218,0.0416699704362916,0.0338430712273585,0.0512606779176603,1.27177256554551,1.17969856888002,0.150011812563938,2.96830436455243,1.22977998355238,1.13581624764955,0.108494203008646,2.92269209000912
"status quo","bacterial gastroenteritis","months 4 to 6","30  to  39yo",0.0422265070652536,0.0418904464703461,0.0341710293280145,0.0519248619702493,1.02855658591858,0.947305610496828,0.124307214898035,2.61505929090355,0.98633007885333,0.907684279447098,0.0800257151950069,2.57282435062999
"ceasefire","Hib disease","months 1 to 3","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","40  to  49yo",1.6095791738914,1.60122239841891,1.30115163101073,1.98568476848784,14.1588816557021,10.6637930242958,0.849399846427217,48.9884071913396,12.5493024818107,9.04921879936497,-0.736974746521065,47.4116889879361
"escalation","pneumococcal disease","months 1 to 3","40  to  49yo",1.60936159353911,1.59699753720937,1.29703239133142,1.96456046244009,22.9158001733226,17.2128501643742,1.52030278194448,81.4004759780644,21.3064385797835,15.5793183964619,-0.145721405953599,79.8225959378282
"status quo","pneumococcal disease","months 1 to 3","40  to  49yo",1.61832674902577,1.60544725962846,1.30960135342982,1.99001525122762,18.8655082666427,14.2947732479398,1.13234446625281,64.9538296062825,17.2471815176169,12.5680771389352,-0.393241663400713,63.3487492686019
"ceasefire","RSV","months 1 to 3","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 1 to 3","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 1 to 3","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 1 to 3","40  to  49yo",1.72991795683963,1.7209363943383,1.3984310977476,2.1341427581504,15.2174580923218,11.4610622080496,0.91290448503927,52.650982723878,13.4875401354821,9.72577574953662,-0.792074020603686,50.9563825593211
"escalation","COVID-19","months 1 to 3","40  to  49yo",1.72968410928209,1.71639566506564,1.39400388670675,2.1114391117871,24.6290799845141,18.4997538926593,1.63396689332192,87.4863115613641,22.899395875232,16.7440925469999,-0.156616139761297,85.7904626962573
"status quo","COVID-19","months 1 to 3","40  to  49yo",1.73931953679867,1.72547712361097,1.40751255629292,2.13879700565488,20.2759715363797,15.3635095009189,1.217003212562,69.8100460195136,18.5366519995811,13.5077184634699,-0.422642033351928,68.0849632504499
"ceasefire","Influenza, para-influenza","months 1 to 3","40  to  49yo",4.19129269481386,4.1695319187314,3.38815723659974,5.17065963536612,36.869275033427,27.7681760094352,2.21181003647019,127.564245687414,32.6779823386131,23.5638763614555,-1.91905867164534,123.458521908864
"escalation","Influenza, para-influenza","months 1 to 3","40  to  49yo",4.19072612253466,4.1585305152519,3.37743086820723,5.11565261796861,59.6720108089207,44.8217113647462,3.95881982522409,211.964236276985,55.481284686386,40.5680468811007,-0.379453880963629,207.855487112478
"status quo","Influenza, para-influenza","months 1 to 3","40  to  49yo",4.21407110071817,4.1805333222109,3.41016004355875,5.18193607393261,49.1251802113991,37.2231323938297,2.94858877798733,169.137695085115,44.911109110681,32.7268709453556,-1.02398871571077,164.958117215923
"ceasefire","rotavirus","months 1 to 3","40  to  49yo",0.0125697869735304,0.0125045258859252,0.0101611645375141,0.0155069318374271,0.201923826534647,0.172568597185903,0.0331432153840929,0.593072865884779,0.189354039561117,0.160314538574368,0.0207640495531753,0.580841816535959
"escalation","rotavirus","months 1 to 3","40  to  49yo",0.0125680878097227,0.0124715324139307,0.0101289959023194,0.0153419644774545,0.357060877430757,0.33402909699597,0.041383514175708,0.834132821628337,0.344492789621034,0.320860698121087,0.0293473074195465,0.821862998785057
"status quo","rotavirus","months 1 to 3","40  to  49yo",0.0126380999572951,0.0125375193579198,0.0102271514815031,0.0155407501462215,0.324614439309458,0.303151292948368,0.0384388078648695,0.806097425696015,0.311976339352163,0.291473858428952,0.0250209719087352,0.794672913212617
"ceasefire","other viral gastroenteritis","months 1 to 3","40  to  49yo",0.0251395739470608,0.0250090517718505,0.0203223290750281,0.0310138636748542,0.403847653069294,0.345137194371805,0.0662864307681858,1.18614573176956,0.378708079122233,0.320629077148737,0.0415280991063506,1.16168363307192
"escalation","other viral gastroenteritis","months 1 to 3","40  to  49yo",0.0251361756194454,0.0249430648278614,0.0202579918046388,0.0306839289549089,0.714121754861514,0.66805819399194,0.082767028351416,1.66826564325667,0.688985579242069,0.641721396242174,0.0586946148390931,1.64372599757011
"status quo","other viral gastroenteritis","months 1 to 3","40  to  49yo",0.0252761999145902,0.0250750387158395,0.0204543029630062,0.0310815002924429,0.649228878618916,0.606302585896736,0.0768776157297391,1.61219485139203,0.623952678704326,0.582947716857904,0.0500419438174705,1.58934582642523
"ceasefire","bacterial gastroenteritis","months 1 to 3","40  to  49yo",0.0251395739470608,0.0250090517718505,0.0203223290750281,0.0310138636748542,0.403847653069294,0.345137194371805,0.0662864307681858,1.18614573176956,0.378708079122233,0.320629077148737,0.0415280991063506,1.16168363307192
"escalation","bacterial gastroenteritis","months 1 to 3","40  to  49yo",0.0251361756194454,0.0249430648278614,0.0202579918046388,0.0306839289549089,0.714121754861514,0.66805819399194,0.082767028351416,1.66826564325667,0.688985579242069,0.641721396242174,0.0586946148390931,1.64372599757011
"status quo","bacterial gastroenteritis","months 1 to 3","40  to  49yo",0.0252761999145902,0.0250750387158395,0.0204543029630062,0.0310815002924429,0.649228878618916,0.606302585896736,0.0768776157297391,1.61219485139203,0.623952678704326,0.582947716857904,0.0500419438174705,1.58934582642523
"ceasefire","Hib disease","months 4 to 6","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","40  to  49yo",1.61677282383058,1.6083786996409,1.30696683383089,1.99455933728555,14.082861973235,10.5986964647381,0.845543833563846,50.1867170982241,12.4660891494044,8.95255261272911,-0.724711873397715,48.5594654272749
"escalation","pneumococcal disease","months 4 to 6","40  to  49yo",1.61655427105213,1.60413495637008,1.30282918414184,1.97334062093145,26.5077238488143,19.2919344234819,1.79185359627648,95.9943382027813,24.8911695777622,17.6372401452894,0.126599310052118,94.0995758497502
"status quo","pneumococcal disease","months 4 to 6","40  to  49yo",1.62555949427281,1.61262244291172,1.31545432037253,1.99890917413814,18.9729370309098,14.4367262547181,1.21822585626042,62.9250080521721,17.347377536637,12.8376705048027,-0.329143411895047,61.3555472960363
"ceasefire","RSV","months 4 to 6","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 4 to 6","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 4 to 6","40  to  49yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 4 to 6","40  to  49yo",0.76032474281467,0.756377212140228,0.614631324297855,0.937987571783397,6.62279093888109,4.98428167825709,0.397636506698438,23.6014622512101,5.86246619606642,4.21014453142573,-0.340812488083728,22.8362095886389
"escalation","COVID-19","months 4 to 6","40  to  49yo",0.760221963325422,0.754381493902392,0.612685499015964,0.928008980594212,12.4658690577199,9.07247750749452,0.842660517711188,45.1435535221133,11.7056470943945,8.29431932536796,0.059536248035041,44.2524977859401
"status quo","COVID-19","months 4 to 6","40  to  49yo",0.764456877426112,0.758372930378066,0.618622760773529,0.94003318297718,8.92246161973901,6.78920378603206,0.572898831053361,29.5919376295084,8.1580047423129,6.03721090621599,-0.154787287558013,28.8538624787031
"ceasefire","Influenza, para-influenza","months 4 to 6","40  to  49yo",0.298829288142018,0.297277796108502,0.241567623368116,0.368655842139831,2.60294554462717,1.9589647185478,0.156282477137452,9.27604714997281,2.30411625648515,1.65470676206526,-0.133949018713962,8.97528104895342
